本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
华力西	ɸᴀ5 lit7 ɕi1	fa4 lit6 xi1	hua2 li4 xi1	赣			46		
协作区	ɕiɛt7 tsɔʔ7 tɕʰy1	xiet6 zok6 qyu1	xie2 zuo4 qu1	赣			46		
协调性	ɕiɛt7 tʰiɛu2 ɕin5	xiet6 tieu2 xin4	xie2 tiao2 xing4	赣			46		
单杠	tan1 kɔŋ5	dan1 gong4	dan1 gang4	赣			46		
单间	tan1 kan1	dan1 gan1	dan1 jian1	赣			46		
南华	lan5 ɸᴀ5	lan4 fa4	nan2 hua2	赣			46		
原生态	ȵyon5 sɛn1 tʰai3	nyuon4 sen1 tai3	yuan2 sheng1 tai4	赣			46		
发胀	fat7 tsɔŋ5	fat6 zong4	fa1 zhang4	赣			46		
古板	ku3 pan3	gu3 ban3	gu3 ban3	赣			46		
古镜	ku3 tɕiaŋ5	gu3 jiang4	gu3 jing4	赣			46		
史季强	sɿ3 tɕi5 tɕʰiɔŋ2	si3 ji4 qiong2	shi3 ji4 qiang2	赣			46		
叶传萍	iɛt7 tsʰon2 pʰin2	yet6 con2 pin2	ye4 chuan2 ping2	赣			46		
叶志清	iɛt7 tsɿ5 tɕʰin1	yet6 zi4 qin1	ye4 zhi4 qing1	赣			46		
叶江川	iɛt7 kɔŋ1 tsʰon1	yet6 gong1 con1	ye4 jiang1 chuan1	赣			46		
叶轮	iɛt7 lɨn5	yet6 len4	ye4 lun2	赣			46		
司库	sɿ1 kʰu3	si1 ku3	si1 ku4	赣			46		
司徒尚纪	sɿ1 tʰu2 sɔŋ6 tɕi0	si1 tu2 song5 ji0	si1 tu2 shang4 ji4	赣			46		
司法权	sɿ1 fat7 tɕʰyon2	si1 fat6 qyuon2	si1 fa3 quan2	赣			46		
吃不了兜着走	tɕʰiaʔ7 pet7 liɛu0 tɛu1 tsoʔ7 tsɛu3	qiak6 bet6 lieu0 deu1 zok6 zeu3	chi1 bu4 liao3 dou1 zhe5 zou3	官			46		
各抒己见	kɔʔ7 ɕy1 tɕi3 tɕiɛn5	gok6 xyu1 ji3 jien4	ge4 shu1 ji3 jian4	赣			46		
合众国	hot8 tsuŋ5 kuɛt7	hot7 zung4 guet6	he2 zhong4 guo2	赣			46		
吉诃德	tɕit7 ho1 tɛt7	jit6 ho1 det6	ji2 he1 de2	赣			46		
名山大川	min5 san1 tʰai6 tsʰon1	min4 san1 tai5 con1	ming2 shan1 da4 chuan1	赣			46		
名花	min5 fa1	min4 fa1	ming2 hua1	赣			46		
吴淞江	u5 suŋ1 kɔŋ1	wu4 sung1 gong1	wu2 song1 jiang1	赣			46		
吹熄	tsʰui1 ɕit7	cui1 xit6	chui1 xi1	赣			46		
呆账	ŋai5 tsɔŋ5	ngai4 zong4	dai1 zhang4	赣			46		
咨询会	tsɿ1 ɕyn1 fɨi6	zi1 xyun1 fei5	zi1 xun2 hui4	赣			46		
咸海	han2 hai3	han2 hai3	xian2 hai3	赣			5046		
哀号	ŋai1 hau6	ngai1 hau5	ai1 hao2	赣			46		
哀鸣	ŋai1 mɨn5	ngai1 men4	ai1 ming2	赣			46		
哈尔	ha1 ɵ3	ha1 o3	ha1 er3	赣			46		
哪门子	la3 mɨn5 tsɿ3	la3 men4 zi3	na3 men2 zi5	赣			46		
唇膏	sun5 kau1	sun4 gau1	chun2 gao1	赣			46		
喷嘴	pʰən1 tsui3	pen1 zui3	pen1 zui3	赣			46		
因数	in1 su5	yin1 su4	yin1 shu4	赣			46		
困难户	kʰun3 lan5 fu6	kun3 lan4 fu5	kun4 nan2 hu4	赣			46		
国破家亡	kuɛt7 pʰo5 ka1 uɔŋ5	guet6 po4 ga1 wong4	guo2 po4 jia1 wang2	赣			46		
国资	kuɛt7 tsɿ1	guet6 zi1	guo2 zi1	赣			46		
地拉那	tʰi6 la1 la3	ti5 la1 la3	di4 la1 na4	赣			46		
地貌学	tʰi6 mau6 hɔʔ8	ti5 mau5 hok7	di4 mao4 xue2	赣			46		
地震学	tʰi6 tsɨn5 hɔʔ8	ti5 zen4 hok7	di4 zhen4 xue2	赣			46		
垂涎	tsʰui2 ɕiɛn5	cui2 xien4	chui2 xian2	赣			46		
城垛	tsʰɨn2 tʰo6	cen2 to5	cheng2 duo3	赣			46		
基本型	tɕi1 pɨn3 ɕin5	ji1 ben3 xin4	ji1 ben3 xing2	赣			46		
塔台	tʰat7 tʰai2	tat6 tai2	ta3 tai2	赣			46		
增兵	tsɛn1 pin1	zen1 bin1	zeng1 bing1	赣			46		
夏禹	ha6 y3	ha5 yu3	xia4 yu3	赣			46		
多亿元	to1 i5 ȵyon5	do1 yi4 nyuon4	duo1 yi4 yuan2	赣			50046		
多口	to1 kʰiɛu3	do1 kieu3	duo1 kou3	赣			46		
多指	to1 tsɿ3	do1 zi3	duo1 zhi3	赣			46		
大写	tʰai6 ɕia3	tai5 xia3	da4 xie3	赣			46		
大行其道	tʰai6 ɕin5 tɕʰi2 tʰau6	tai5 xin4 qi2 tau5	da4 xing2 qi2 dao4	赣			46		
天伦之乐	tʰiɛn1 lun5 tsɿ1 lɔʔ7	tien1 lun4 zi1 lok6	tian1 lun2 zhi1 le4	赣			46		
天纵	tʰiɛn1 tsuŋ5	tien1 zung4	tian1 zong4	赣			46		
天聪	tʰiɛn1 tsʰuŋ1	tien1 cung1	tian1 cong1	赣			46		
奇美	tɕʰi2 mi3	qi2 mi3	qi2 mei3	赣			46		
女装	ȵy3 tsɔŋ1	nyu3 zong1	nv3 zhuang1	赣			46		
女贞	ȵy3 tsɨn1	nyu3 zen1	nv3 zhen1	赣			46		
奸佞	kan1 ȵin6	gan1 nin5	jian1 ning4	赣			46		
好几遍	hau3 tɕi3 piɛn5	hau3 ji3 bien4	hao3 ji3 bian4	赣			46		
好又多	hau3 iu6 to1	hau3 yiu5 do1	hao3 you4 duo1	赣			46		
妖娆	iɛu1 leu3	yeu1 leu3	yao1 rao2	赣			46		
妖气	iɛu1 tɕʰi3	yeu1 qi3	yao1 qi4	赣			46		
姑丈	ku1 tsʰɔŋ6	gu1 cong5	gu1 zhang4	赣			46		
姑婆	ku1 pʰo2	gu1 po2	gu1 po2	赣			46		
姑嫂	ku1 sau3	gu1 sau3	gu1 sao3	赣			46		
嫌疑犯	ɕiɛn5 ȵi5 fan6	xien4 ni4 fan5	xian2 yi2 fan4	赣			46		
孔明笑	kʰuŋ3 min5 ɕiɛu5	kung3 min4 xieu4	kong3 ming2 xiao4	赣			46		
孔洞	kʰuŋ3 tʰuŋ6	kung3 tung5	kong3 dong4	赣			46		
孙海平	sun1 hai3 pʰin2	sun1 hai3 pin2	sun1 hai3 ping2	赣			46		
安丰	ŋon1 fuŋ1	ngon1 fung1	an1 feng1	赣			46		
官印	kuon1 in5	guon1 yin4	guan1 yin4	赣			46		
宛城	uon6 tsʰɨn2	won5 cen2	wan3 cheng2	赣			46		
实打实	sɿʔ7 ta3 sɿʔ7	sik6 da3 sik6	shi2 da3 shi2	赣			46		
实践论	sɿʔ7 tɕʰiɛn6 lɨn6	sik6 qien5 len5	shi2 jian4 lun4	赣			46		
客气话	kʰaʔ7 tɕʰi3 ua6	kak6 qi3 wa5	ke4 qi4 hua4	赣			46		
宣州	ɕyon1 tsɛu1	xyuon1 zeu1	xuan1 zhou1	赣			46		
寝食难安	tɕʰin3 sɨt7 lan5 ŋon1	qin3 set6 lan4 ngon1	qin3 shi2 nan2 an1	赣			46		
寸草不生	tsʰun3 tsʰau3 pet7 sɛn1	cun3 cau3 bet6 sen1	cun4 cao3 bu4 sheng1	赣			46		
导流	tʰau6 liu5	tau5 liu4	dao3 liu2	赣			46		
小人儿	ɕiɛu3 ȵin5 ɵ5	xieu3 nin4 o4	xiao3 ren2 er5	官			46		
小团体	ɕiɛu3 tʰon2 tʰi3	xieu3 ton2 ti3	xiao3 tuan2 ti3	赣			46		
小有名气	ɕiɛu3 iu3 min5 tɕʰi3	xieu3 yiu3 min4 qi3	xiao3 you3 ming2 qi4	赣			46		
小王爷	ɕiɛu3 uɔŋ5 ia5	xieu3 wong4 ya4	xiao3 wang2 ye2	赣			46		
尘沙	tsʰɨn2 sa1	cen2 sa1	chen2 sha1	赣			46		
尚方宝剑	sɔŋ6 fɔŋ1 pau3 tɕiɛn5	song5 fong1 bau3 jien4	shang4 fang1 bao3 jian4	赣			46		
局里	tɕʰyt7 li3	qyut6 li3	ju2 li3	赣			46		
岛津	tau3 tɕin1	dau3 jin1	dao3 jin1	赣			46		
岩屑	ŋan5 ɕiɛt7	ngan4 xiet6	yan2 xie4	赣			46		
峡口	hat8 kʰiɛu3	hat7 kieu3	xia2 kou3	赣			46		
崖顶	ŋai5 tin3	ngai4 din3	ya2 ding3	赣			46		
崩裂	pʊŋ1 liɛt7	bung1 liet6	beng1 lie4	赣			46		
巡哨	ɕyn5 sau5	xyun4 sau4	xun2 shao4	赣			46		
工兵团	kuŋ1 pin1 tʰon2	gung1 bin1 ton2	gong1 bing1 tuan2	赣			46		
工时	kuŋ1 sɿ5	gung1 si4	gong1 shi2	赣			46		
巨无霸	tɕʰy6 u5 pa5	qyu5 wu4 ba4	ju4 wu2 ba4	赣			46		
巴布亚	pa1 pu5 ŋa3	ba1 bu4 nga3	ba1 bu4 ya4	赣			46		
平川	pʰin2 tsʰon1	pin2 con1	ping2 chuan1	赣			46		
平炉	pʰin2 lu5	pin2 lu4	ping2 lu2	赣			46		
平身	pʰin2 sɨn1	pin2 sen1	ping2 shen1	赣			46		
年金	ȵiɛn5 tɕin1	nien4 jin1	nian2 jin1	赣			46		
库尔	kʰu3 ɵ3	ku3 o3	ku4 er3	赣			46		
库斯科	kʰu3 sɿ1 kʰuo1	ku3 si1 kuo1	ku4 si1 ke1	赣			46		
底格里斯河	ti3 kiɛt7 li3 sɿ1 ho2	di3 giet6 li3 si1 ho2	di3 ge2 li3 si1 he2	赣			46		
康涅狄格州	kʰɔŋ1 ȵiet7 tʰit7 kiɛt7 tsɛu1	kong1 niet6 tit6 giet6 zeu1	kang1 nie4 di2 ge2 zhou1	赣			46		
开窗	kʰai1 tsʰɔŋ1	kai1 cong1	kai1 chuang1	赣			46		
开立	kʰai1 lit7	kai1 lit6	kai1 li4	赣			46		
开起	kʰai1 tɕʰi3	kai1 qi3	kai1 qi3	赣			46		
弄鬼	luŋ6 kui3	lung5 gui3	nong4 gui3	赣			46		
引火	in3 fo3	yin3 fo3	yin3 huo3	赣			46		
张艺谋	tsɔŋ1 ȵi6 mɛu5	zong1 ni5 meu4	zhang1 yi4 mou2	赣			46		
弥漫性	mi5 man6 ɕin5	mi4 man5 xin4	mi2 man4 xing4	赣			46		
弱国	lɔʔ7 kuɛt7	lok6 guet6	ruo4 guo2	赣			46		
强直	tɕʰiɔŋ2 tsɿʔ8	qiong2 zik7	qiang2 zhi2	赣			46		
彻底性	tsʰɛt7 ti3 ɕin5	cet6 di3 xin4	che4 di3 xing4	赣			46		
微露	ui5 lu6	wui4 lu5	wei1 lu4	赣			46		
德智体	tɛt7 tsɿ5 tʰi3	det6 zi4 ti3	de2 zhi4 ti3	赣			46		
心悦诚服	ɕin1 yot7 tsʰɨn2 fuʔ8	xin1 yuot6 cen2 fuk7	xin1 yue4 cheng2 fu2	赣			46		
心肌炎	ɕin1 tɕi1 iɛn5	xin1 ji1 yen4	xin1 ji1 yan2	赣			46		
心脑血管	ɕin1 lau3 ɕyot7 kuon3	xin1 lau3 xyuot6 guon3	xin1 nao3 xue4 guan3	赣			46		
忠厚老实	tsuŋ1 hɛu6 lau3 sɿʔ7	zung1 heu5 lau3 sik6	zhong1 hou4 lao3 shi2	赣			46		
怀才不遇	ɸai5 tsʰai2 pet7 ȵy6	fai4 cai2 bet6 nyu5	huai2 cai2 bu2 yu4	赣			46		
急转直下	tɕit7 tson3 tsɿʔ8 ha6	jit6 zon3 zik7 ha5	ji2 zhuan3 zhi2 xia4	赣			46		
性高潮	ɕin5 kau1 tsʰɛu2	xin4 gau1 ceu2	xing4 gao1 chao2	赣			46		
总理府	tsuŋ3 li3 fu3	zung3 li3 fu3	zong3 li3 fu3	赣			46		
悬崖勒马	ɕyon5 ŋai5 lɛt7 ma1	xyuon4 ngai4 let6 ma1	xuan2 ya2 le4 ma3	赣			46		
悲痛欲绝	pi1 tʰuŋ3 yt7 tɕʰyot8	bi1 tung3 yut6 qyuot7	bei1 tong4 yu4 jue2	赣			46		
情投意合	tɕʰin2 tʰɛu2 i5 hot8	qin2 teu2 yi4 hot7	qing2 tou2 yi4 he2	赣			46		
惊惶失措	tɕin1 fɔŋ5 sɨt7 tsʰu3	jin1 fong4 set6 cu3	jing1 huang2 shi1 cuo4	赣			46		
惫懒	pʰai6 lan3	pai5 lan3	bei4 lan3	赣			46		
意蕴	i5 yn1	yi4 yun1	yi4 yun4	赣			46		
我院	ŋo3 yon6	ngo3 yuon5	wo3 yuan4	赣			46		
战力	tsɛn5 lit7	zen4 lit6	zhan4 li4	赣			46		
战斗性	tsɛn5 tɛu3 ɕin5	zen4 deu3 xin4	zhan4 dou4 xing4	赣			46		
战罢	tsɛn5 pa5	zen4 ba4	zhan4 ba4	赣			46		
房客	fɔŋ5 kʰaʔ7	fong4 kak6	fang2 ke4	赣			46		
托塔	tʰɔʔ7 tʰat7	tok6 tat6	tuo1 ta3	赣			46		
扩张主义	kʰuɔʔ7 tsɔŋ1 tsu3 ȵi6	kuok6 zong1 zu3 ni5	kuo4 zhang1 zhu3 yi4	赣			46		
抖落	tɛu3 lɔʔ8	deu3 lok7	dou3 luo4	赣			46		
抗税	kʰɔŋ2 sui5	kong2 sui4	kang4 shui4	赣			46		
护肤	fu6 fu1	fu5 fu1	hu4 fu1	赣			46		
抹黑	mot7 hɛt7	mot6 het6	mo3 hei1	赣			46		
拉巴特	la1 pa1 tʰet8	la1 ba1 tet7	la1 ba1 te4	赣			46		
拉斯维加斯	la1 sɿ1 ui5 ka1 sɿ1	la1 si1 wui4 ga1 si1	la1 si1 wei2 jia1 si1	赣			46		
拜物教	pai5 ut7 kau5	bai4 wut6 gau4	bai4 wu4 jiao4	赣			46		
拦不住	lan5 pet7 tsʰu6	lan4 bet6 cu5	lan2 bu2 zhu4	赣			46		
拼接	pʰin1 tɕiɛt7	pin1 jiet6	pin1 jie1	赣			50046		
持有者	tsʰɿ2 iu3 tsa3	ci2 yiu3 za3	chi2 you3 zhe3	赣			46		
捡拾	tɕiɛn3 sɨt7	jien3 set6	jian3 shi2	赣			46		
提琴	tʰi2 tɕʰin2	ti2 qin2	ti2 qin2	赣			46		
揪斗	tɕiu1 tɛu3	jiu1 deu3	jiu1 dou4	赣			46		
搬入	pon1 luʔ7	bon1 luk6	ban1 ru4	赣			46		
播下	po5 ha6	bo4 ha5	bo1 xia4	赣			46		
支路	tsɿ1 lu6	zi1 lu5	zhi1 lu4	赣			46		
政治史	tsɨn5 tsʰɿ6 sɿ3	zen4 ci5 si3	zheng4 zhi4 shi3	赣			46		
救急	tɕiu5 tɕit7	jiu4 jit6	jiu4 ji2	赣			46		
教职员工	kau5 tsɨt7 yon5 kuŋ1	gau4 zet6 yuon4 gung1	jiao4 zhi2 yuan2 gong1	赣			46		
教育法	kau5 ȵiuʔ7 fat7	gau4 niuk6 fat6	jiao4 yu4 fa3	赣			46		
敬服	tɕin5 fuʔ8	jin4 fuk7	jing4 fu2	赣			46		
敲门砖	kʰau1 mɨn5 tson1	kau1 men4 zon1	qiao1 men2 zhuan1	赣			46		
文弱	uen5 lɔʔ7	wun4 lok6	wen2 ruo4	赣			46		
文质彬彬	uen5 tsɨt7 pin1 pin1	wun4 zet6 bin1 bin1	wen2 zhi4 bin1 bin1	赣			46		
断肢	tʰon6 tsɿ1	ton5 zi1	duan4 zhi1	赣			46		
新界	ɕin1 kai5	xin1 gai4	xin1 jie4	赣			46		
新车	ɕin1 tsʰa1	xin1 ca1	xin1 che1	赣			46		
族类	tsʰuʔ7 lui6	cuk6 lui5	zu2 lei4	赣			46		
无虞	u5 ȵy5	wu4 nyu4	wu2 yu2	赣			46		
昆士兰州	kʰun1 sɿ6 lan5 tsɛu1	kun1 si5 lan4 zeu1	kun1 shi4 lan2 zhou1	赣			46		
晋北	tɕin5 pɛt7	jin4 bet6	jin4 bei3	赣			46		
晦暗	fɨi3 ŋon5	fei3 ngon4	hui4 an4	赣			46		
有去无回	iu3 tɕʰiᴇ3 u5 fɨi5	yiu3 qie3 wu4 fei4	you3 qu4 wu2 hui2	赣			46		
有悖于	iu3 pʰi6 y5	yiu3 pi5 yu4	you3 bei4 yu2	赣			46		
有感	iu3 kon3	yiu3 gon3	you3 gan3	赣			46		
未卜	ui6 pʰuʔ7	wui5 puk6	wei4 bu3	赣			46		
杂货店	tsʰat7 ɸo5 tiɛn5	cat6 fo4 dien4	za2 huo4 dian4	赣			46		
权责	tɕʰyon2 tsɛt7	qyuon2 zet6	quan2 ze2	赣			46		
李阎王	li3 iɛn5 uɔŋ5	li3 yen4 wong4	li3 yan2 wang2	赣			46		
杯水	pi1 sui3	bi1 sui3	bei1 shui3	赣			46		
松涛	suŋ1 tʰau2	sung1 tau2	song1 tao1	赣			46		
枪身	tɕʰiɔŋ1 sɨn1	qiong1 sen1	qiang1 shen1	赣			46		
枫叶	fuŋ1 iɛt7	fung1 yet6	feng1 ye4	赣			46		
某月	mɛu3 ȵyot8	meu3 nyuot7	mou3 yue4	赣			46		
柑桔	kon1 tɕyt7	gon1 jyut6	gan1 ju2	赣			46		
核型	het8 ɕin5	het7 xin4	he2 xing2	赣			46		
根底	kiɛn1 ti3	gien1 di3	gen1 di3	赣			46		
格雷	kiɛt7 lui5	giet6 lui4	ge2 lei2	赣			46		
栽培植物	tsai1 pʰi2 tsʰɨt8 ut7	zai1 pi2 cet7 wut6	zai1 pei2 zhi2 wu4	赣			46		
档子	tɔŋ1 tsɿ3	dong1 zi3	dang4 zi5	赣			46		
梁先生	liɔŋ5 ɕiɛn1 sɛn1	liong4 xien1 sen1	liang2 xian1 sheng1	赣			46		
棉织	miɛn5 tsɨt7	mien4 zet6	mian2 zhi1	赣			46		
楚楚可怜	tsʰu3 tsʰu3 kʰo3 liɛn5	cu3 cu3 ko3 lien4	chu3 chu3 ke3 lian2	赣			46		
楚霸王	tsʰu3 pa5 uɔŋ5	cu3 ba4 wong4	chu3 ba4 wang2	赣			46		
楼宇	lɛu5 y3	leu4 yu3	lou2 yu3	赣			46		
横断山	uaŋ5 tʰon6 san1	wang4 ton5 san1	heng2 duan4 shan1	赣			46		
正月初一	tsaŋ1 ȵyot8 tsʰu1 it7	zang1 nyuot7 cu1 yit6	zheng1 yue4 chu1 yi1	赣			46		
正途	tsɨn5 tʰu2	zen4 tu2	zheng4 tu2	赣			46		
歼灭战	tɕien1 miɛt7 tsɛn5	jien1 miet6 zen4	jian1 mie4 zhan4	赣			46		
毛头	mau5 tʰɛu2	mau4 teu2	mao2 tou2	赣			46		
氢氧化物	tɕʰin1 iɔŋ3 ɸᴀ5 ut7	qin1 yong3 fa4 wut6	qing1 yang3 hua4 wu4	赣			46		
氢键	tɕʰin1 tɕʰien2	qin1 qien2	qing1 jian4	赣			46		
水样	sui3 iɔŋ6	sui3 yong5	shui3 yang4	赣			46		
永存	iuŋ3 tsʰun2	yung3 cun2	yong3 cun2	赣			46		
求同存异	tɕʰiu2 tʰuŋ2 tsʰun2 i6	qiu2 tung2 cun2 yi5	qiu2 tong2 cun2 yi4	赣			46		
污言秽语	u1 ȵiɛn5 ui5 ȵy3	wu1 nien4 wui4 nyu3	wu1 yan2 hui4 yu3	赣			46		
油亮	iu5 liɔŋ6	yiu4 liong5	you2 liang4	赣			46		
油污	iu5 u1	yiu4 wu1	you2 wu1	赣			46		
油菜花	iu5 tsʰai3 fa1	yiu4 cai3 fa1	you2 cai4 hua1	赣			46		
泥板	ȵi5 pan3	ni4 ban3	ni2 ban3	赣			46		
泰戈尔	tʰai3 kuo1 ɵ3	tai3 guo1 o3	tai4 ge1 er3	赣			46		
洋酒	iɔŋ5 tɕiu3	yong4 jiu3	yang2 jiu3	赣			46		
洗练	ɕi3 liɛn6	xi3 lien5	xi3 lian4	赣			46		
洞府	tʰuŋ6 fu3	tung5 fu3	dong4 fu3	赣			46		
洪熙	fuŋ5 ɕi1	fung4 xi1	hong2 xi1	赣			46		
活动性	uot8 tʰuŋ6 ɕin5	wot7 tung5 xin4	huo2 dong4 xing4	赣			46		
浑仪	fɨn5 ȵi5	fen4 ni4	hun2 yi2	赣			46		
浓荫	ȵiuŋ2 in5	niung2 yin4	nong2 yin1	赣			46		
海顿	hai3 tɨn5	hai3 den4	hai3 dun4	赣			46		
涌流	iuŋ3 liu5	yung3 liu4	yong3 liu2	赣			46		
深褐色	sɨn1 hot8 sɛt7	sen1 hot7 set6	shen1 he4 se4	赣			46		
混合泳	fɨn6 hot8 iuŋ6	fen5 hot7 yung5	hun4 he2 yong3	赣			46		
温方山	uen1 fɔŋ1 san1	wun1 fong1 san1	wen1 fang1 shan1	赣			46		
游廊	iu5 lɔŋ5	yiu4 long4	you2 lang2	赣			46		
滋扰	tsɿ1 lɛu3	zi1 leu3	zi1 rao3	赣			46		
漠河	mɔʔ7 ho2	mok6 ho2	mo4 he2	赣			46		
潴留	tɕy1 liu5	jyu1 liu4	zhu1 liu2	赣			46		
火舌	fo3 sɛt8	fo3 set7	huo3 she2	赣			46		
灰褐	fɨi1 hot8	fei1 hot7	hui1 he4	赣			46		
灵渠	lin5 tɕʰie2	lin4 qie2	ling2 qu2	赣			46		
炒鸡蛋	tsʰau3 tɕi1 tʰan6	cau3 ji1 tan5	chao3 ji1 dan4	赣			46		
烧灼	sɛu1 tsɔʔ7	seu1 zok6	shao1 zhuo2	赣			46		
热塑性	lɛt7 su5 ɕin5	let6 su4 xin4	re4 su4 xing4	赣			46		
热效率	lɛt7 hau6 lyt8	let6 hau5 lyut7	re4 xiao4 lv4	赣			46		
燧石	sui6 sɨt7	sui5 set6	sui4 shi2	赣			46		
爱国统一战线	ŋai5 kuɛt7 tʰuŋ3 it7 tsɛn5 ɕiɛn5	ngai4 guet6 tung3 yit6 zen4 xien4	ai4 guo2 tong3 yi1 zhan4 xian4	赣			46		
爵士乐	tɕiɔʔ7 sɿ6 iɔʔ7	jiok6 si5 yok6	jue2 shi4 yue4	赣			46		
牙科	ŋa5 kʰuo1	nga4 kuo1	ya2 ke1	赣			46		
牟取暴利	meu5 tɕʰy3 pʰau6 li6	meu4 qyu3 pau5 li5	mou2 qu3 bao4 li4	赣			46		
牢笼	lau5 luŋ5	lau4 lung4	lao2 long2	赣			46		
特多	tʰet8 to1	tet7 do1	te4 duo1	赣			46		
特快	tʰet8 kʰuai3	tet7 kuai3	te4 kuai4	赣			46		
特遣部队	tʰet8 tɕʰiɛn3 pʰu6 tui5	tet7 qien3 pu5 dui4	te4 qian3 bu4 dui4	赣			46		
犯嘀咕	fan6 tset7 ku1	fan5 zet6 gu1	fan4 di2 gu1	赣			46		
状告	tsʰɔŋ6 kau5	cong5 gau4	zhuang4 gao4	赣			46		
献艺	ɕiɛn5 ȵi6	xien4 ni5	xian4 yi4	赣			46		
王时雍	uɔŋ5 sɿ5 iuŋ1	wong4 si4 yung1	wang2 shi2 yong1	赣			46		
王珍如	uɔŋ5 tsɨn1 lu5	wong4 zen1 lu4	wang2 zhen1 ru2	赣			46		
玩世不恭	uan5 ɕi5 pet7 kuŋ1	wan4 xi4 bet6 gung1	wan2 shi4 bu4 gong1	赣			46		
玻色子	po1 sɛt7 tsɿ3	bo1 set6 zi3	bo1 shai3 zi3	赣			46		
珠光宝气	tsu1 kuɔŋ1 pau3 tɕʰi3	zu1 guong1 bau3 qi3	zhu1 guang1 bao3 qi4	赣			46		
班头	pan1 tʰɛu2	ban1 teu2	ban1 tou2	赣			46		
琴曲	tɕʰin2 tɕʰyt7	qin2 qyut6	qin2 qu3	赣			46		
琴棋书画	tɕʰin2 tɕʰi2 su1 fa6	qin2 qi2 su1 fa5	qin2 qi2 shu1 hua4	赣			46		
生词	sɛn1 tsʰɿ2	sen1 ci2	sheng1 ci2	赣			46		
电视网	tʰiɛn6 sɿ6 uɔŋ3	tien5 si5 wong3	dian4 shi4 wang3	赣			46		
男工	lan5 kuŋ1	lan4 gung1	nan2 gong1	赣			46		
画幅	fa6 fuʔ7	fa5 fuk6	hua4 fu2	赣			46		
畜力	ɕiuʔ7 lit7	xiuk6 lit6	chu4 li4	赣			46		
痛觉	tʰuŋ3 kɔʔ7	tung3 gok6	tong4 jue2	赣			46		
瘦瘦的	sɛu5 sɛu5 tit7	seu4 seu4 dit6	shou4 shou4 de5	官			46		
白水	pʰaʔ8 sui3	pak7 sui3	bai2 shui3	赣			46		
白起	pʰaʔ8 tɕʰi3	pak7 qi3	bai2 qi3	赣			46		
百灵	paʔ7 lin5	bak6 lin4	bai3 ling2	赣			46		
百花奖	paʔ7 fa1 tɕiɔŋ3	bak6 fa1 jiong3	bai3 hua1 jiang3	赣			46		
盆栽	pʰən2 tsai1	pen2 zai1	pen2 zai1	赣			46		
监察部门	kan1 tsʰat7 pʰu6 mɨn5	gan1 cat6 pu5 men4	jian1 cha2 bu4 men2	赣			46		
盛期	sɨn6 tɕʰi2	sen5 qi2	sheng4 qi1	赣			46		
目标价	muʔ7 piɛu1 ka5	muk6 bieu1 ga4	mu4 biao1 jia4	赣			46		
相左	ɕiɔŋ1 tso3	xiong1 zo3	xiang1 zuo3	赣			46		
瞠目	tsʰaŋ1 muʔ7	cang1 muk6	cheng1 mu4	赣			46		
石印	sɨt7 in5	set6 yin4	shi2 yin4	赣			46		
石塔	sɨt7 tʰat7	set6 tat6	shi2 ta3	赣			46		
砌筑	tɕʰi3 tsuʔ7	qi3 zuk6	qi4 zhu4	赣			46		
硅石	fet7 sɨt7	fet6 set6	gui1 shi2	赣			46		
硼酸	pʰen2 son1	pen2 son1	peng2 suan1	赣			46		
磁山	tsʰɿ2 san1	ci2 san1	ci2 shan1	赣			46		
礼拜堂	li3 pai5 tʰɔŋ2	li3 bai4 tong2	li3 bai4 tang2	赣			46		
神曲	sɨn5 tɕʰyt7	sen4 qyut6	shen2 qu3	赣			46		
神物	sɨn5 ut7	sen4 wut6	shen2 wu4	赣			46		
种皮	tsuŋ3 pʰi2	zung3 pi2	zhong3 pi2	赣			46		
科学奖	kʰuo1 hɔʔ8 tɕiɔŋ3	kuo1 hok7 jiong3	ke1 xue2 jiang3	赣			46		
稀稀落落	ɕi1 ɕi1 lɔʔ8 lɔʔ8	xi1 xi1 lok7 lok7	xi1 xi1 luo4 luo4	赣			46		
稳如泰山	uen3 lu5 tʰai3 san1	wun3 lu4 tai3 san1	wen3 ru2 tai4 shan1	赣			46		
穆里尼	muʔ7 li3 ȵi5	muk6 li3 ni4	mu4 li3 ni2	赣			46		
空壳	kʰuŋ1 kʰoʔ7	kung1 kok6	kong1 ke2	赣			46		
空穴来风	kʰuŋ1 ɕyot8 lei5 fuŋ1	kung1 xyuot7 lei4 fung1	kong1 xue2 lai2 feng1	赣			46		
空载	kʰuŋ1 tsai0	kung1 zai0	kong1 zai4	赣			46		
站队	tsan5 tui5	zan4 dui4	zhan4 dui4	赣			46		
端木	ton1 muʔ7	don1 muk6	duan1 mu4	赣			46		
竹椅	tsuʔ7 i3	zuk6 yi3	zhu2 yi3	赣			46		
第一局	tʰi6 it7 tɕʰyt7	ti5 yit6 qyut6	di4 yi1 ju2	赣			46		
等价交换	tɛn3 ka5 kau1 uon6	den3 ga4 gau1 won5	deng3 jia4 jiao1 huan4	赣			46		
简报	kan3 pau5	gan3 bau4	jian3 bao4	赣			30046		
粪土	fɨn5 tʰu3	fen4 tu3	fen4 tu3	赣			46		
